chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
genome_hic_scaffold_19_RagTag	CHG	OT	2	9	12	0	12	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	1	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	10	9	0	9	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	11	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	12	2	1	2	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	13	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	14	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	15	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	16	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	17	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	18	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	19	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	2	10	0	10	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	20	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	21	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	22	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	23	2	1	2	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	24	10	1	10	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	25	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	26	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	27	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	28	5	1	5	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	29	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	3	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	31	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	32	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	33	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	34	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	35	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	36	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	37	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	38	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	39	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	4	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	40	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	41	1	1	1	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	42	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	43	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	44	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	45	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	46	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	47	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	48	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	5	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	50	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	51	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	52	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	53	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	54	6	1	6	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	55	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	56	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	57	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	58	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	59	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	6	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	60	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	61	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	62	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	63	3	1	3	1
genome_hic_scaffold_19_RagTag	CpG	OB	1	64	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	66	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	67	2	2	2	2
genome_hic_scaffold_19_RagTag	CpG	OB	1	68	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	69	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	7	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	70	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	71	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	72	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	73	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	74	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	75	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	76	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	1	9	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	10	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	11	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	12	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	13	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	14	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	15	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	16	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	17	1	1	1	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	18	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	19	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	2	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	20	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	21	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	22	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	23	2	1	2	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	24	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	25	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	26	5	1	5	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	27	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	28	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	29	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	3	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	30	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	31	3	2	3	2
genome_hic_scaffold_19_RagTag	CpG	OB	2	32	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	33	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	34	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	35	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	36	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	37	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	38	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	39	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	4	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	40	2	1	2	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	41	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	42	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	43	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	44	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	45	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	46	1	1	1	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	47	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	48	1	1	1	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	49	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	5	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	50	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	51	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	52	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	53	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	54	5	1	5	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	55	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	56	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	57	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	58	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	59	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	6	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	60	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	61	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	62	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	63	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	64	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	65	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	66	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	67	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	68	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	69	3	1	3	1
genome_hic_scaffold_19_RagTag	CpG	OB	2	7	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	70	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	71	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	72	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	73	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	74	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	75	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	76	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	8	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OB	2	9	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	1	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	10	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	11	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	12	4	1	4	1
genome_hic_scaffold_19_RagTag	CpG	OT	1	13	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	14	6	1	6	1
genome_hic_scaffold_19_RagTag	CpG	OT	1	15	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	16	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	17	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	18	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	19	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	2	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	20	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	21	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	22	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	23	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	24	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	25	10	0	10	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	26	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	27	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	28	11	0	11	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	29	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	3	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	30	9	0	9	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	31	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	32	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	33	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	34	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	35	6	2	6	2
genome_hic_scaffold_19_RagTag	CpG	OT	1	36	6	1	6	1
genome_hic_scaffold_19_RagTag	CpG	OT	1	37	4	1	4	1
genome_hic_scaffold_19_RagTag	CpG	OT	1	38	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	39	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	4	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	40	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	41	11	0	11	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	42	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	43	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	44	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	45	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	46	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	47	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	48	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	49	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	5	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	50	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	51	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	52	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	53	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	54	5	1	5	1
genome_hic_scaffold_19_RagTag	CpG	OT	1	55	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	56	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	57	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	58	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	59	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	6	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	60	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	61	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	62	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	63	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	64	1	0	1	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	65	9	0	9	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	66	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	67	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	68	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	69	9	0	9	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	7	3	1	3	1
genome_hic_scaffold_19_RagTag	CpG	OT	1	70	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	71	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	72	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	73	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	74	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	75	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	76	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	8	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	1	9	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	1	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	10	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	11	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	12	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	13	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	14	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	15	9	0	9	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	16	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	17	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	18	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	19	14	0	14	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	2	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	20	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	21	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	22	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	23	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	24	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	25	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	26	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	27	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	28	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	29	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	3	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	30	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	31	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	32	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	33	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	34	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	35	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	36	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	37	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	38	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	39	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	4	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	40	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	41	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	43	10	0	10	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	44	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	45	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	46	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	47	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	48	10	0	10	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	49	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	5	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	50	7	0	7	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	51	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	52	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	53	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	54	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	55	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	56	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	57	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	58	9	1	9	1
genome_hic_scaffold_19_RagTag	CpG	OT	2	59	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	6	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	60	11	0	11	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	61	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	62	5	2	5	2
genome_hic_scaffold_19_RagTag	CpG	OT	2	63	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	64	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	65	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	66	8	0	8	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	67	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	68	2	0	2	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	69	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	7	6	0	6	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	70	10	0	10	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	72	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	73	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	74	5	0	5	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	75	3	0	3	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	76	6	1	6	1
genome_hic_scaffold_19_RagTag	CpG	OT	2	8	4	0	4	0
genome_hic_scaffold_19_RagTag	CpG	OT	2	9	7	0	7	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	1	36	1	36	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	10	31	1	31	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	11	25	0	25	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	12	27	0	27	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	13	26	2	26	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	14	23	1	23	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	15	20	2	20	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	16	28	2	28	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	17	22	2	22	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	18	22	0	22	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	19	27	2	27	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	2	24	0	24	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	20	26	1	26	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	21	34	2	34	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	22	27	1	27	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	23	26	2	26	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	24	27	1	27	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	25	22	1	22	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	26	27	1	27	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	27	28	2	28	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	28	28	1	28	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	29	28	3	28	3
genome_hic_scaffold_2_RagTag	CHH	OB	1	3	23	1	23	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	30	30	1	30	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	31	26	0	26	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	32	35	2	35	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	33	29	0	29	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	34	24	1	24	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	35	37	0	37	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	36	23	0	23	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	37	24	1	24	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	38	34	0	34	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	39	24	0	24	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	4	26	0	26	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	40	27	1	27	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	41	21	0	21	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	42	17	0	17	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	43	25	3	25	3
genome_hic_scaffold_2_RagTag	CHH	OB	1	44	26	0	26	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	45	35	1	35	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	46	23	0	23	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	47	22	0	22	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	48	31	0	31	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	49	32	2	32	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	5	29	0	29	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	50	26	2	26	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	51	26	0	26	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	52	25	0	25	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	53	31	0	31	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	54	21	0	21	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	55	23	1	23	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	56	14	1	14	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	57	18	0	18	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	58	27	0	27	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	59	28	0	28	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	6	31	2	31	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	60	30	1	30	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	61	30	0	30	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	62	22	2	22	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	63	34	1	34	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	64	38	2	38	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	65	22	1	22	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	66	21	0	21	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	67	28	1	28	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	68	17	0	17	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	69	26	1	26	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	7	40	2	40	2
genome_hic_scaffold_2_RagTag	CHH	OB	1	70	28	0	28	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	71	33	0	33	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	72	36	0	36	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	73	23	0	23	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	74	22	0	22	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	75	20	0	20	0
genome_hic_scaffold_2_RagTag	CHH	OB	1	76	26	1	26	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	8	30	1	30	1
genome_hic_scaffold_2_RagTag	CHH	OB	1	9	33	0	33	0
genome_hic_scaffold_2_RagTag	CHH	OB	2	1	18	0	18	0
genome_hic_scaffold_2_RagTag	CHH	OB	2	10	24	3	24	3
